WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
game,                  -99     0     0     0     0   615     0     0     0     0       0
slowly                   9     3     6     6    38   616   317     5     5   361       3
getting                -99     0     0     0     0   617     0     0     0     0       0
themselves               9     3    10    10    52   618   231     4     4   362      21
promoted                 9     3     8     8    62   619   192     3     3   363       2
to                     -99     0     0     0     0   620     0     0     0     0       0
reach                    9     3     5     5    71   621   183     0     0   364       3
a                      -99     0     0     0     0   622     0     0     0     0       0
position                 9     4     8     8     2   623   114     2     2   365       6
where                  -99     0     0     0     0   624     0     0     0     0       0
they                   -99     0     0     0     0   625     0     0     0     0       0
could                    9     4     5     5    23   626   203     3     3   366      84
run                    -99     0     0     0     0   627     0     0     0     0       0
amok                     9     4     4     4    33   628   256     3     3   367       1
with                   -99     0     0     0     0   629     0     0     0     0       0
a                      -99     0     0     0     0   630     0     0     0     0       0
fork                     9     4     4     4    44   631   257     2     2   368       1
in                     -99     0     0     0     0   632     0     0     0     0       0
revenge                  9     4     7     7    52   633   245     2     2   369       1
for                    -99     0     0     0     0   634     0     0     0     0       0
the                      9     4     3     3    65   635   221     3     3   370    3511
Israeli                -99     0     0     0     0   636     0     0     0     0       0
occupation               9     5    10    10     1   637   148     1     1   371       1
of                     -99     0     0     0     0   638     0     0     0     0       0
the                    -99     0     0     0     0   639     0     0     0     0       0
West                   -99     0     0     0     0   640     0     0     0     0       0
Bank.                  -99     0     0     0     0   641     0     0     0     0       0
Not                    -99     0     0     0     0   642     0     0     0     0       0
only                     9     5     4     4    37   643   312     0     0   372      97
that,                  -99     0     0     0     0   644     0     0     0     0       0
but                      9     5     3     3    50   645   153     2     2   374     325
in                     -99     0     0     0     0   646     0     0     0     0       0
order                    9     5     5     5    55   647   238     0     0   373      12
to                     -99     0     0     0     0   648     0     0     0     0       0
repeat                   9     5     6     6    66   649   313     2     2   375       1
the                      9     5     3     3    74   650   219     3     3   376    3511
havoc                  -99     0     0     0     0   651     0     0     0     0       0
of                     -99     0     0     0     0   652     0     0     0     0       0
11                      10     1     2     2     3   653   184     0     0   378     -99
September,              10     1    10     9    10   654   165     4     4   379       8
this                   -99     0     0     0     0   655     0     0     0     0       0
unlikely                10     1     8     8    24   656   147     2     2   380       6
operative               10     1     9     9    37   657   243     6     6   382       1
operative               10     1     9     9    37   657    53     6     6   383       1
of                     -99     0     0     0     0   658     0     0     0     0       0
the                    -99     0     0     0     0   659     0     0     0     0       0
Berkshire               10     1     9     9    51   660   299     3     3   384       1
faction                 10     1     7     7    60   661   255     2     2   385       1
of                     -99     0     0     0     0   662     0     0     0     0       0
al-Qa'ida               10     1     9     9    71   663   274     2     2   386     -99
al-Qa'ida               10     1     9     9    74   663   134     5     5   387     -99
would                   10     2     5     5     1   664   206     1     1   388     146
would                   10     2     5     5     0   664   172     0     0   399     146
need                   -99     0     0     0     0   665     0     0     0     0       0
to                     -99     0     0     0     0   666     0     0     0     0       0
have                    10     2     4     4    17   667   141     3     3   389     361
perfected               10     2     9     9    26   668   184     7     7   390       2
the                    -99     0     0     0     0   669     0     0     0     0       0
technique               10     2     9     9    37   670   220     4     4   391       5
of                     -99     0     0     0     0   671     0     0     0     0       0
getting                 10     2     7     7    50   672   220     4     4   392      23
offices                 10     2     7     7    61   673   336     7     7   393       3
offices                 10     2     7     7    56   673   167     2     2   394       3
to                     -99     0     0     0     0   674     0     0     0     0       0
fly.                    10     2     4     3    67   675   164     2     2   395       4
Besides                 10     2     7     7    70   676   185     0     0   397       3
which,                  10     3     6     5     0   677   179     0     0   407     152
inside                  10     3     6     6    11   678   161     4     4   400       7
the                    -99     0     0     0     0   679     0     0     0     0       0
building                10     3     8     8    21   680   187     3     3   401      14
is                     -99     0     0     0     0   681     0     0     0     0       0
a                      -99     0     0     0     0   682     0     0     0     0       0
huge                    10     3     4     4    35   683   260     3     3   402      14
canteen                 10     3     7     7    42   684   180     5     5   403       1
containing              10     3    10    10    50   685   199     5     5   404       1
about                  -99     0     0     0     0   686     0     0     0     0       0
fifty                   10     3     5     5    63   687   196     1     1   405       1
million                 10     3     7     7    70   688    73     2     2   406      11
forks.                 -99     0     0     0     0   689     0     0     0     0       0
Once                   -99     0     0     0     0   690     0     0     0     0       0
inside,                 10     4     7     6    22   691   112     6     6   408       7
nothing                 10     4     7     7    31   692   193     7     7   409      14
can                    -99     0     0     0     0   693     0     0     0     0       0
be                     -99     0     0     0     0   694     0     0     0     0       0
done                   -99     0     0     0     0   695     0     0     0     0       0
without                 10     4     7     7    45   696   221     1     1   410      33
a                      -99     0     0     0     0   697     0     0     0     0       0
note                    10     4     4     4    58   698   274     4     4   411       2
or                     -99     0     0     0     0   699     0     0     0     0       0
a                      -99     0     0     0     0   700     0     0     0     0       0
permit                  10     4     6     6    66   701   234     2     2   412       1
or                      10     4     2     2    72   702   131     1     1   413     194
a                      -99     0     0     0     0   703     0     0     0     0       0
laminated              -99     0     0     0     0   704     0     0     0     0       0
card.                   10     5     5     4    14   705   146     4     4   414       1
A                      -99     0     0     0     0   706     0     0     0     0       0
memo                    10     5     4     4    20   707   298     2     2   416       1
came                    10     5     4     4    23   708   218     0     0   415      22
round                   10     5     5     5    31   709   216     3     3   417      11
one                    -99     0     0     0     0   710     0     0     0     0       0
morning                 10     5     7     7    43   711   171     5     5   418      17
to                     -99     0     0     0     0   712     0     0     0     0       0
tell                    10     5     4     4    53   713   146     4     4   419      13
us                     -99     0     0     0     0   714     0     0     0     0       0
that                    10     5     4     4    60   715   180     3     3   420     871
'today                  10     5     6     5    66   716   164     4     3   421      13
between                 10     5     7     7    71   717   195     2     2   422      42
noon                    11     1     4     4     2   718   222     2     2   423       2
and                    -99     0     0     0     0   719     0     0     0     0       0
one                    -99     0     0     0     0   720     0     0     0     0       0
o'clock,                11     1     8     7    16   721   218     3     3   424     -99
you                    -99     0     0     0     0   722     0     0     0     0       0
will                   -99     0     0     0     0   723     0     0     0     0       0
receive                 11     1     7     7    31   724   120     0     0   425       5
a                      -99     0     0     0     0   725     0     0     0     0       0
visit                   11     1     5     5    41   726   127     0     0   427      12
visit                   11     1     5     5    46   726    81     5     5   428      12
from                    11     1     4     4    47   727    63     0     0   429     248
the                    -99     0     0     0     0   728     0     0     0     0       0
internal                11     1     8     8    58   729   221     2     2   430       3
window                  11     1     6     6    68   730   220     3     3   431       4
cleaner.'              -99     0     0     0     0   731     0     0     0     0       0
You                    -99     0     0     0     0   732     0     0     0     0       0
start                   11     2     5     5    19   733   301     1     1   434      11
to                      11     2     2     2    25   734   194     1     1   433    1597
worry                   11     2     5     5    30   735   181     3     3   435       3
about                  -99     0     0     0     0   736     0     0     0     0       0
saying                  11     2     6     6    42   737   199     3     3   436       9
saying                  11     2     6     6    45   737    90     6     6   442       9
'I'm                    11     2     4     3    50   738   200     4     3   441     -99
just                    11     2     4     4    55   739   231     4     4   437      75
nipping                 11     2     7     7    59   740   172     3     3   438       1
to                      11     2     2     2    66   741   153     2     2   440    1597
the                    -99     0     0     0     0   742     0     0     0     0       0
toilet'                 11     2     7     6    72   743   218     1     1   439       2
in                     -99     0     0     0     0   744     0     0     0     0       0
case                    11     3     4     4     3   745   281     0     0   443      26
someone                 11     3     7     7    15   746   136     7     7   444      13
in                     -99     0     0     0     0   747     0     0     0     0       0
authority               11     3     9     9    22   748   188     3     3   445       8
says,                  -99     0     0     0     0   749     0     0     0     0       0
'First                  11     3     6     5    37   750   192     2     1   446      87
you'll                  11     3     6     6    48   751   228     6     6   447     -99
need                   -99     0     0     0     0   752     0     0     0     0       0
to                     -99     0     0     0     0   753     0     0     0     0       0
go                     -99     0     0     0     0   754     0     0     0     0       0
to                     -99     0     0     0     0   755     0     0     0     0       0
the                     11     3     3     3    63   756   259     0     0   448    3511
fourth                  11     3     6     6    71   757   172     4     4   449       2
floor                  -99     0     0     0     0   758     0     0     0     0       0
and                    -99     0     0     0     0   759     0     0     0     0       0
visit                  -99     0     0     0     0   760     0     0     0     0       0
the                     11     4     3     3    11   761   180     1     1   450    3511
slash                  -99     0     0     0     0   762     0     0     0     0       0
department              11     4    10    10    20   763   285     0     0   451       5
to                      11     4     2     2    31   764   190     0     0   452    1597
get                    -99     0     0     0     0   765     0     0     0     0       0
your                    11     4     4     4    41   766   188     3     3   453      65
khazi                   11     4     5     5    48   767   146     5     5   454       1
warrant                 11     4     7     7    51   768   185     2     2   455       1
validated.'             11     4    11     9    59   769   327     2     2   456       1
In                      11     4     2     2    73   770   214     0     0   457    1091
some                   -99     0     0     0     0   771     0     0     0     0       0
ways,                   11     5     5     4     3   772   240     3     3   458       8
office                  11     5     6     6     9   773   323     3     3   459      11
work                    11     5     4     4    16   774   190     3     3   460      32
is                     -99     0     0     0     0   775     0     0     0     0       0
as                     -99     0     0     0     0   776     0     0     0     0       0
class-ridden            11     5    12    12    25   777   229     1     1   461     -99
class-ridden            11     5    12    12    31   777   264     7     7   462     -99
as                     -99     0     0     0     0   778     0     0     0     0       0
anything                11     5     8     8    43   779   245     3     3   463      25
from                   -99     0     0     0     0   780     0     0     0     0       0
the                    -99     0     0     0     0   781     0     0     0     0       0
19th-century,           11     5    13    12    58   782   330     0     0   464     -99
19th-century,           11     5    13    12    65   782   171     7     7   465     -99
because                 11     5     7     7    73   783   109     1     1   466      78
its                     12     1     3     3     0   784   180     0     0   467     152
main                   -99     0     0     0     0   785     0     0     0     0       0
purpose                 12     1     7     7    11   786   200     2     2   468       5
purpose                 12     1     7     7    12   786   144     3     3   469       5
appears                -99     0     0     0     0   787     0     0     0     0       0
to                      12     1     2     2    25   788   200     0     0   470    1597
be                     -99     0     0     0     0   789     0     0     0     0       0
to                     -99     0     0     0     0   790     0     0     0     0       0
wreck                   12     1     5     5    36   791   264     2     2   471       3
your                   -99     0     0     0     0   792     0     0     0     0       0
self-esteem.            12     1    12    11    47   793   151     2     2   472     -99
The                    -99     0     0     0     0   794     0     0     0     0       0
worst                   12     1     5     5    63   795   243     1     1   474      10
worst                   12     1     5     5    64   795   104     2     2   475      10
thing                   12     1     5     5    72   796   141     4     4   476      24
about                  -99     0     0     0     0   797     0     0     0     0       0
spending                12     2     8     8     2   798   195     2     2   477       6
all                    -99     0     0     0     0   799     0     0     0     0       0
day                    -99     0     0     0     0   800     0     0     0     0       0
being                   12     2     5     5    19   801   179     2     2   478      54
shunted                -99     0     0     0     0   802     0     0     0     0       0
from                    12     2     4     4    35   803   188     4     4   479     248
broken-down             12     2    11    11    39   804   200     3     3   480     -99
broken-down             12     2    11    11    47   804   243    11    11   481     -99
train                   12     2     5     5    52   805   120     4     4   482       4
to                     -99     0     0     0     0   806     0     0     0     0       0
overcrowded             12     2    11    11    61   807   243     4     4   484       1
overcrowded             12     2    11    11    62   807    80     5     5   485       1
Tube                    12     2     4     4    71   808   179     2     2   486       1
to                     -99     0     0     0     0   809     0     0     0     0       0
bureaucratic            12     3    12    12     4   810   146     4     4   488       2
mini-metropolis         12     3    15    15    25   811   210    12    12   489     -99
is                     -99     0     0     0     0   812     0     0     0     0       0
how                     12     3     3     3    35   813   259     3     3   490      59
it                     -99     0     0     0     0   814     0     0     0     0       0
makes                   12     3     5     5    41   815   176     2     2   491      14
you                    -99     0     0     0     0   816     0     0     0     0       0
feel                    12     3     4     4    53   817   290     4     4   492      23
utterly                -99     0     0     0     0   818     0     0     0     0       0
worthless.              12     3    10     9    64   819   222     2     2   493       1
It                     -99     0     0     0     0   820     0     0     0     0       0
makes                   12     4     5     5     2   821   206     2     2   495      14
you                    -99     0     0     0     0   822     0     0     0     0       0
wonder                  12     4     6     6    15   823   230     5     5   496       8
whether                -99     0     0     0     0   824     0     0     0     0       0
sheep                   12     4     5     5    25   825   231     0     0   497       1
were                    12     4     4     4    32   826   258     1     1   498     106
originally              12     4    10    10    40   827   258     4     4   499       2
super-intelligent       12     4    17    17    51   828   227     4     4   500     -99
super-intelligent       12     4    17    17    56   828   193     9     9   501     -99
creatures               12     4     9     9    68   829   275     3     3   502       3
who                     12     4     3     3    75   830   100     0     0   503     157
ruled                   12     5     5     5     2   831    90     2     2   505       2
ruled                   12     5     5     5     2   831   146     2     2   506       2
the                    -99     0     0     0     0   832     0     0     0     0       0
world,                  12     5     6     5    14   833   170     4     4   507      60
but                    -99     0     0     0     0   834     0     0     0     0       0
after                   12     5     5     5    23   835   273     2     2   508      62
a                      -99     0     0     0     0   836     0     0     0     0       0
few                     12     5     3     3    32   837   165     3     3   509      46
centuries               12     5     9     9    37   838   179     4     4   510       4
of                     -99     0     0     0     0   839     0     0     0     0       0
being                   12     5     5     5    50   840   231     4     4   511      54
herded                 -99     0     0     0     0   841     0     0     0     0       0
across                  12     5     6     6    59   842   234     0     0   512      28
across                  12     5     6     6    65   842   193     6     6   513      28
fields                  12     5     6     6    69   843   144     3     3   514       2
in                     -99     0     0     0     0   844     0     0     0     0       0
groups                  13     1     6     6     1   845   200     1     1   515       8
of                     -99     0     0     0     0   846     0     0     0     0       0
several                 13     1     7     7    14   847   221     4     4   516      14
hundred,                13     1     8     7    26   848   119     8     8   517       4
one                    -99     0     0     0     0   849     0     0     0     0       0
by                     -99     0     0     0     0   850     0     0     0     0       0
one                     13     1     3     3    35   851   204     1     1   518     176
they                   -99     0     0     0     0   852     0     0     0     0       0
all                     13     1     3     3    43   853   125     0     0   519     167
gave                   -99     0     0     0     0   854     0     0     0     0       0
up                      13     1     2     2    52   855    92     0     0   520     135
and                    -99     0     0     0     0   856     0     0     0     0       0
thought,                13     1     8     7    61   857   242     2     2   522      24
'Oh                    -99     0     0     0     0   858     0     0     0     0       0
sod                     13     1     3     3    72   859   305     0     0   523       1
it,                    -99     0     0     0     0   860     0     0     0     0       0
I                      -99     0     0     0     0   861     0     0     0     0       0
might                  -99     0     0     0     0   862     0     0     0     0       0
as                     -99     0     0     0     0   863     0     0     0     0       0
well                   -99     0     0     0     0   864     0     0     0     0       0
stare                   13     2     5     5    18   865   229     2     2   524       1
in                     -99     0     0     0     0   866     0     0     0     0       0
a                      -99     0     0     0     0   867     0     0     0     0       0
gormless                13     2     8     8    32   868   280     5     5   525       1
trance                  13     2     6     6    41   869   221     5     5   526       1
until                  -99     0     0     0     0   870     0     0     0     0       0
someone                 13     2     7     7    50   871   245     1     1   527      13
mercifully              13     2    10    10    60   872   225     3     3   528       1
sticks                  13     2     6     6    70   873   216     2     2   529       1
me                      13     2     2     2    77   874   134     2     2   530      55
in                     -99     0     0     0     0   875     0     0     0     0       0
a                      -99     0     0     0     0   876     0     0     0     0       0
stew.'                 -99     0     0     0     0   877     0     0     0     0       0
If                      14     1     2     2     2   878   177     2     2   564     150
hell                    14     1     4     4     7   879   111     4     4   565       8
does                   -99     0     0     0     0   880     0     0     0     0       0
exist,                  14     1     6     5    17   881   209     4     4   566       1
I                      -99     0     0     0     0   882     0     0     0     0       0
think                   14     1     5     5    27   883   116     5     5   567      52
it                     -99     0     0     0     0   884     0     0     0     0       0
almost                 -99     0     0     0     0   885     0     0     0     0       0
certainly               14     1     9     9    40   886   189     2     2   569      21
certainly               14     1     9     9    46   886    92     8     8   570      21
contains                14     1     8     8    52   887   195     4     4   571       4
a                      -99     0     0     0     0   888     0     0     0     0       0
corner                  14     1     6     6    61   889   231     2     2   572       2
devoted                 14     1     7     7    70   890   192     4     4   573       6
to                     -99     0     0     0     0   891     0     0     0     0       0
pointless               14     2     9     9     4   892   102     4     4   575       2
discussions.            14     2    12    11    17   893   277     7     7   576       1
Under                   14     2     5     5    28   894   193     5     5   577      32
satanic                 14     2     7     7    35   895   206     6     6   578       2
satanic                 14     2     7     7    31   895   254     2     2   580       2
coercion                14     2     8     8    45   896   226     8     8   579       1
coercion                14     2     8     8    40   896   219     3     3   581       1
the                     14     2     3     3    49   897   157     3     3   582    3511
damned                  14     2     6     6    52   898   146     2     2   583       1
will                   -99     0     0     0     0   899     0     0     0     0       0
be                     -99     0     0     0     0   900     0     0     0     0       0
obliged                 14     2     7     7    67   901   574     2     2   585       1
obliged                 14     2     7     7    72   901   209     7     7   586       1
to                     -99     0     0     0     0   902     0     0     0     0       0
sit                     14     2     3     3    76   903   260     0     0   587       4
for                    -99     0     0     0     0   904     0     0     0     0       0
eternity               -99     0     0     0     0   905     0     0     0     0       0
discussing              14     3    10    10    15   906   387     2     2   588       2
whether                 14     3     7     7    29   907   217     5     5   589      37
nature                  14     3     6     6    36   908   233     4     4   590       7
is                     -99     0     0     0     0   909     0     0     0     0       0
more                    14     3     4     4    45   910   187     3     3   591     168
important               14     3     9     9    55   911   172     8     8   592      20
than                   -99     0     0     0     0   912     0     0     0     0       0
nurture                 14     3     7     7    65   913   247     3     3   593       1
or                     -99     0     0     0     0   914     0     0     0     0       0
whether                 14     3     7     7    75   915   279     2     2   594      37
screen                  14     4     6     6     4   916   113     4     4   596       6
violence               -99     0     0     0     0   917     0     0     0     0       0
leads                   14     4     5     5    18   918   281     2     2   597       3
to                     -99     0     0     0     0   919     0     0     0     0       0
imitative               14     4     9     9    28   920   237     3     3   598       1
behaviour.              14     4    10     9    39   921   181     4     4   599       5
And,                   -99     0     0     0     0   922     0     0     0     0       0
if                     -99     0     0     0     0   923     0     0     0     0       0
you've                  14     4     6     6    54   924   255     0     0   600     -99
behaved                 14     4     7     7    61   925   195     0     0   601       2
with                    14     4     4     4    71   926    88     2     2   602     393
particular             -99     0     0     0     0   927     0     0     0     0       0
vileness,               14     5     9     8    15   928   227     4     4   604       1
you                    -99     0     0     0     0   929     0     0     0     0       0
will                    14     5     4     4    26   930   188     1     1   606     210
be                      14     5     2     2    30   931   205     0     0   605     423
forced                  14     5     6     6    38   932   219     5     5   607       7
to                     -99     0     0     0     0   933     0     0     0     0       0
join                   -99     0     0     0     0   934     0     0     0     0       0
the                     14     5     3     3    50   935   188     2     2   608    3511
endless                 14     5     7     7    56   936   238     4     4   609       5
debate                  14     5     6     6    64   937   203     4     4   610      16
about                   14     5     5     5    72   938   115     5     5   611     164
the                    -99     0     0     0     0   939     0     0     0     0       0
state                  -99     0     0     0     0   940     0     0     0     0       0
of                      15     1     2     2     6   941   291     0     0   612    1757
the                    -99     0     0     0     0   942     0     0     0     0       0
British                 15     1     7     7    19   943   207     6     6   613      77
film                   -99     0     0     0     0   944     0     0     0     0       0
industry.               15     1     9     8    28   945   173     2     2   614      13
Quite                   15     1     5     5    44   946   202     4     4   616      48
a                      -99     0     0     0     0   947     0     0     0     0       0
few                     15     1     3     3    50   948   205     2     2   615      46
people                 -99     0     0     0     0   949     0     0     0     0       0
will                    15     1     4     4    61   950   188     2     2   617     210
be                     -99     0     0     0     0   951     0     0     0     0       0
doing                   15     1     5     5    68   952   135     1     1   618      18
this                   -99     0     0     0     0   953     0     0     0     0       0
voluntarily            -99     0     0     0     0   954     0     0     0     0       0
this                   -99     0     0     0     0   955     0     0     0     0       0
week                    15     2     4     4    17   956   220     0     0   619      42
-                      -99     0     0     0     0   957     0     0     0     0       0
provoked                15     2     8     8    28   958   238     4     4   620       2
by                     -99     0     0     0     0   959     0     0     0     0       0
the                    -99     0     0     0     0   960     0     0     0     0       0
Bafta                   15     2     5     5    42   961   271     2     2   621       2
shortlist               15     2     9     9    49   962   219     3     3   622       3
of                     -99     0     0     0     0   963     0     0     0     0       0
nominations             15     2    11    11    62   964   298     3     3   623       1
for                     15     2     3     3    73   965   226     2     2   624     519
best                   -99     0     0     0     0   966     0     0     0     0       0
British                -99     0     0     0     0   967     0     0     0     0       0
film,                  -99     0     0     0     0   968     0     0     0     0       0
which                   15     3     5     5    15   969   220     1     1   625     152
this                   -99     0     0     0     0   970     0     0     0     0       0
year                    15     3     4     4    25   971   177     0     0   626      51
includes               -99     0     0     0     0   972     0     0     0     0       0
some                    15     3     4     4    43   973   250     4     4   627      86
titles                  15     3     6     6    49   974   173     5     5   628       4
that                   -99     0     0     0     0   975     0     0     0     0       0
seem                    15     3     4     4    58   976   200     2     2   629      18
to                     -99     0     0     0     0   977     0     0     0     0       0
stretch                 15     3     7     7    69   978   275     5     5   630       2
the                    -99     0     0     0     0   979     0     0     0     0       0
definition             -99     0     0     0     0   980     0     0     0     0       0
a                      -99     0     0     0     0   981     0     0     0     0       0
little.                 15     4     7     6    15   982   197     2     2   631      33
Chris                   15     4     5     5    25   983   249     4     4   632       2
Columbus's              15     4    10    10    32   984   173     5     5   633     -99
Harry                   15     4     5     5    42   985   360     4     4   634       3
Potter                 -99     0     0     0     0   986     0     0     0     0       0
and                    -99     0     0     0     0   987     0     0     0     0       0
Robert                  15     4     6     6    60   988   681     5     5   635       5
Altman's                15     4     8     8    67   989   328     5     5   636     -99
Gosford                 15     4     7     7    76   990   210     5     5   637       1
Park                    15     5     4     4     3   991    63     3     3   638       2
are                    -99     0     0     0     0   992     0     0     0     0       0
packed                  15     5     6     6    12   993   250     3     3   639       3
with                   -99     0     0     0     0   994     0     0     0     0       0
British                 15     5     7     7    24   995   211     3     3   640      77
A-list                  15     5     6     6    34   996   229     5     5   641     -99
talent,                 15     5     7     6    40   997   205     4     4   642       4
but                    -99     0     0     0     0   998     0     0     0     0       0
both                    15     5     4     4    51   999   190     3     3   643      25
are                    -99     0     0     0     0  1000     0     0     0     0       0
directed                15     5     8     8    57  1001   149     0     0   644       2
directed                15     5     8     8    61  1001   198     4     4   645       2
by                     -99     0     0     0     0  1002     0     0     0     0       0
Americans               15     5     9     9    72  1003   206     3     3   646       6
and                     16     1     3     3     0  1004   174     0     0   647    1283
financed                16     1     8     8     7  1005   191     3     3   648       1
almost                 -99     0     0     0     0  1006     0     0     0     0       0
entirely                16     1     8     8    22  1007   174     2     2   650       9
entirely                16     1     8     8    28  1007   192     8     8   651       9
with                   -99     0     0     0     0  1008     0     0     0     0       0
American                16     1     8     8    39  1009   221     5     5   652      16
money.                  16     1     6     5    46  1010   105     3     3   653      37
Surely,                 16     1     7     6    59  1011   258     5     5   654       7
the                    -99     0     0     0     0  1012     0     0     0     0       0
sceptics                16     1     8     8    70  1013   250     4     4   655       2
will                    16     1     4     4    77  1014   101     2     2   656     210
say,                   -99     0     0     0     0  1015     0     0     0     0       0
this                   -99     0     0     0     0  1016     0     0     0     0       0
is                     -99     0     0     0     0  1017     0     0     0     0       0
the                     16     2     3     3    13  1018    52     0     0   657    3511
kind                   -99     0     0     0     0  1019     0     0     0     0       0
of                     -99     0     0     0     0  1020     0     0     0     0       0
smash-and-grab          16     2    14    14    28  1021   243     3     3   658     -99
smash-and-grab          16     2    14    14    35  1021   196    10    10   659     -99
raid                   -99     0     0     0     0  1022     0     0     0     0       0
that                    16     2     4     4    45  1023   170     0     0   660     871
the                    -99     0     0     0     0  1024     0     0     0     0       0
best                    16     2     4     4    56  1025   436     2     2   661      23
British                -99     0     0     0     0  1026     0     0     0     0       0
film                    16     2     4     4    68  1027   214     1     1   662      20
category                16     2     8     8    76  1028   154     4     4   663       4
was                    -99     0     0     0     0  1029     0     0     0     0       0
designed                16     3     8     8     4  1030    75     0     0   665       6
to                     -99     0     0     0     0  1031     0     0     0     0       0
prevent.                16     3     8     7    18  1032   208     2     2   666       3
The                    -99     0     0     0     0  1033     0     0     0     0       0
award                   16     3     5     5    33  1034   310     4     4   667       4
has                    -99     0     0     0     0  1035     0     0     0     0       0
always                  16     3     6     6    40  1036   271     1     1   668      26
had                    -99     0     0     0     0  1037     0     0     0     0       0
a                       16     3     1     1    51  1038   186     1     1   669    1434
smack                   16     3     5     5    57  1039   365     5     5   670       2
of                     -99     0     0     0     0  1040     0     0     0     0       0
the                    -99     0     0     0     0  1041     0     0     0     0       0
consolation             16     3    11    11    70  1042   313     5     5   671       1
prize                  -99     0     0     0     0  1043     0     0     0     0       0
-                      -99     0     0     0     0  1044     0     0     0     0       0
as                     -99     0     0     0     0  1045     0     0     0     0       0
if                     -99     0     0     0     0  1046     0     0     0     0       0
it                     -99     0     0     0     0  1047     0     0     0     0       0
were                    16     4     4     4    17  1048   251     0     0   673     106
one                    -99     0     0     0     0  1049     0     0     0     0       0
of                     -99     0     0     0     0  1050     0     0     0     0       0
those                   16     4     5     5    33  1051   267     4     4   674      59
Tried                  -99     0     0     0     0  1052     0     0     0     0       0
Jolly                   16     4     5     5    41  1053   260     0     0   675       5
Hard                    16     4     4     4    47  1054   173     0     0   676       9
stickers                16     4     8     8    53  1055   212     1     1   677       1
stickers                16     4     8     8    59  1055   142     7     7   678       1
that                   -99     0     0     0     0  1056     0     0     0     0       0
the                    -99     0     0     0     0  1057     0     0     0     0       0
more                    16     4     4     4    70  1058   188     0     0   679     168
anxious                -99     0     0     0     0  1059     0     0     0     0       0
schools                 16     5     7     7    14  1060   310     6     6   681      32
give                   -99     0     0     0     0  1061     0     0     0     0       0
out                     16     5     3     3    24  1062   180     3     3   682     113
on                     -99     0     0     0     0  1063     0     0     0     0       0
sports                 -99     0     0     0     0  1064     0     0     0     0       0
day,                    16     5     4     3    35  1065   190     0     0   683      35
so                      16     5     2     2    42  1066   230     2     2   685     154
that                   -99     0     0     0     0  1067     0     0     0     0       0
slow                    16     5     4     4    49  1068   204     1     1   684       4
boys                    16     5     4     4    56  1069   308     3     3   686       4
aren't                  16     5     6     6    64  1070   242     6     6   687     -99
discouraged.            16     5    12    11    68  1071    87     3     3   688       1
But                     17     1     3     3     3  1072   100     3     3   690     325
what's                  17     1     6     6     4  1073   203     0     0   689     -99
the                    -99     0     0     0     0  1074     0     0     0     0       0
point                   17     1     5     5    18  1075   238     3     3   691      26
of                     -99     0     0     0     0  1076     0     0     0     0       0
cordoning               17     1     9     9    29  1077   280     5     5   692       1
off                    -99     0     0     0     0  1078     0     0     0     0       0
a                      -99     0     0     0     0  1079     0     0     0     0       0
section                 17     1     7     7    41  1080   229     1     1   693       2
of                     -99     0     0     0     0  1081     0     0     0     0       0
the                    -99     0     0     0     0  1082     0     0     0     0       0
trophy                  17     1     6     6    58  1083   318     3     3   694       1
table,                  17     1     6     5    66  1084   217     4     4   695       4
if                      17     1     2     2    70  1085   106     1     1   696     150
Hollywood               17     2     9     9     1  1086    60     1     1   698       4
Hollywood               17     2     9     9     1  1086   139     1     1   699       4
can                    -99     0     0     0     0  1087     0     0     0     0       0
just                    17     2     4     4    14  1088   213     0     0   700      75
lean                   -99     0     0     0     0  1089     0     0     0     0       0
over                    17     2     4     4    25  1090   187     1     1   701      76
