WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
start,                 -99     0     0     0     0   556     0     0     0     0       0
to                     -99     0     0     0     0   557     0     0     0     0       0
be                       8     5     2     2    64   558   202     0     0   450     423
physical                 8     5     8     8    70   559   225     3     3   451       5
physical                 8     5     8     8    71   559   222     4     4   452       5
safety.                  9     1     7     6     0   560   188     0     0   453       5
It                       9     1     2     2    10   561   161     2     2   454     544
is                     -99     0     0     0     0   562     0     0     0     0       0
not                    -99     0     0     0     0   563     0     0     0     0       0
just                     9     1     4     4    18   564   176     0     0   455      75
just                     9     1     4     4    22   564   118     4     4   456      75
that                   -99     0     0     0     0   565     0     0     0     0       0
wars                     9     1     4     4    29   566   140     1     1   457       3
are                      9     1     3     3    33   567   139     0     0   458     351
immensely                9     1     9     9    38   568    98     1     1   459       1
immensely                9     1     9     9    42   568   118     5     5   460       1
immensely                9     1     9     9    46   568   279     9     9   462       1
destructive              9     1    11    11    52   569    57     5     5   461       2
destructive              9     1    11    11    54   569   234     7     7   463       2
of                     -99     0     0     0     0   570     0     0     0     0       0
wealth,                  9     1     7     6    65   571   294     3     3   464       3
which                    9     1     5     5    74   572   229     4     4   465     152
of                     -99     0     0     0     0   573     0     0     0     0       0
course                   9     2     6     6     4   574   124     4     4   466      32
they                   -99     0     0     0     0   575     0     0     0     0       0
are,                     9     2     4     3    14   576   171     2     2   467     351
but                    -99     0     0     0     0   577     0     0     0     0       0
conditions               9     2    10    10    25   578   159     4     4   468       7
conditions               9     2    10    10    29   578    92     8     8   469       7
of                     -99     0     0     0     0   579     0     0     0     0       0
lawlessness              9     2    11    11    40   580    92     5     5   470       1
greatly                  9     2     7     7    52   581   288     5     5   471       1
raise                    9     2     5     5    58   582   213     3     3   472       3
the                    -99     0     0     0     0   583     0     0     0     0       0
cost                     9     2     4     4    67   584   210     2     2   473       8
of                     -99     0     0     0     0   585     0     0     0     0       0
any                      9     2     3     3    73   586    99     0     0   474      58
economic               -99     0     0     0     0   587     0     0     0     0       0
activity.                9     3     9     8    16   588   258     7     7   475       9
There                  -99     0     0     0     0   589     0     0     0     0       0
is                       9     3     2     2    25   590   176     0     0   476     717
no                     -99     0     0     0     0   591     0     0     0     0       0
point                    9     3     5     5    32   592   150     1     1   477      26
point                    9     3     5     5    36   592   102     5     5   478      26
trying                   9     3     6     6    41   593    70     4     4   479      23
to                     -99     0     0     0     0   594     0     0     0     0       0
create                   9     3     6     6    50   595   196     3     3   480       6
a                      -99     0     0     0     0   596     0     0     0     0       0
business                 9     3     8     8    59   597   245     3     3   481      27
if                     -99     0     0     0     0   598     0     0     0     0       0
the                      9     3     3     3    68   599   178     0     0   482    3511
proceeds                 9     3     8     8    75   600   140     3     3   483       3
are                    -99     0     0     0     0   601     0     0     0     0       0
liable                   9     4     6     6     9   602   180     5     5   484       1
liable                   9     4     6     6     7   602    87     3     3   485       1
to                     -99     0     0     0     0   603     0     0     0     0       0
be                     -99     0     0     0     0   604     0     0     0     0       0
stolen;                  9     4     7     6    22   605   277     5     5   486       1
local                    9     4     5     5    30   606   188     5     5   487      15
people                   9     4     6     6    34   607   155     3     3   488      90
don't                    9     4     5     5    43   608   195     5     5   489     -99
bother;                  9     4     7     6    47   609   176     3     3   490       3
bother;                  9     4     7     6    50   609   185     6     6   496       3
and                      9     4     3     3    53   610   163     1     1   495    1283
potential                9     4     9     9    58   611   202     2     2   491      11
potential                9     4     9     9    60   611   170     4     4   492      11
potential                9     4     9     9    62   611   207     6     6   494      11
potential                9     4     9     9    62   611   188     6     6   497      11
outside                  9     4     7     7    68   612   148     2     2   493      10
outside                  9     4     7     7    70   612   199     4     4   498      10
investors                9     5     9     9     5   613   208     5     5   499       4
investors                9     5     9     9     6   613    63     6     6   500       4
have                   -99     0     0     0     0   614     0     0     0     0       0
plenty                   9     5     6     6    16   615   124     1     1   501       7
of                     -99     0     0     0     0   616     0     0     0     0       0
other                    9     5     5     5    28   617   114     3     3   503      78
opportunities            9     5    13    13    38   618   239     7     7   505       2
and                    -99     0     0     0     0   619     0     0     0     0       0
stay                     9     5     4     4    50   620   240     1     1   506       8
away.                    9     5     5     4    55   621   189     1     1   507      27
It                     -99     0     0     0     0   622     0     0     0     0       0
now                      9     5     3     3    68   623   266     1     1   508     107
seems                    9     5     5     5    72   624    53     1     1   509      30
seems                    9     5     5     5    75   624   223     4     4   510      30
seems                    9     5     5     5    76   624    82     5     5   511      30
a                      -99     0     0     0     0   625     0     0     0     0       0
reasonable              10     1    10    10     3   626   152     3     3   512       6
assumption              10     1    10    10    14   627   188     3     3   513       1
that                   -99     0     0     0     0   628     0     0     0     0       0
there                   10     1     5     5    31   629   176     4     4   514     189
will                   -99     0     0     0     0   630     0     0     0     0       0
be                      10     1     2     2    39   631    54     1     1   515     423
a                      -99     0     0     0     0   632     0     0     0     0       0
period                  10     1     6     6    44   633   159     1     1   516      11
period                  10     1     6     6    48   633   138     5     5   517      11
of                     -99     0     0     0     0   634     0     0     0     0       0
reasonable              10     1    10    10    58   635   196     5     5   518       6
order,                  10     1     6     5    67   636   250     3     3   519      12
or                     -99     0     0     0     0   637     0     0     0     0       0
at                      10     1     2     2    74   638   154     0     0   520     269
least                  -99     0     0     0     0   639     0     0     0     0       0
conditions              10     2    10    10    10   640   221     4     4   521       7
conditions              10     2    10    10    15   640   169     9     9   522       7
where                   10     2     5     5    22   641    76     5     5   523      58
where                   10     2     5     5    21   641   158     4     4   526      58
order                  -99     0     0     0     0   642     0     0     0     0       0
is                      10     2     2     2    29   643   241     0     0   525     717
possible.               10     2     9     8    36   644   206     4     4   527      18
That                    10     2     4     4    44   645   158     2     2   528     871
creates                 10     2     7     7    50   646   198     3     3   529       3
a                       10     2     1     1    56   647    97     1     1   530    1434
climate                 10     2     7     7    62   648   285     5     5   531       1
where                   10     2     5     5    69   649   177     4     4   532      58
contracts               10     2     9     9    74   650    75     3     3   533       2
can                    -99     0     0     0     0   651     0     0     0     0       0
be                     -99     0     0     0     0   652     0     0     0     0       0
made                    10     3     4     4    11   653   180     4     4   534      40
and                    -99     0     0     0     0   654     0     0     0     0       0
enforced,               10     3     9     8    22   655   264     6     6   535       1
where                   10     3     5     5    29   656   125     3     3   536      58
titles                  10     3     6     6    34   657   132     2     2   537       4
titles                  10     3     6     6    37   657   154     5     5   538       4
to                     -99     0     0     0     0   658     0     0     0     0       0
land                    10     3     4     4    44   659   203     2     2   539       5
land                    10     3     4     4    46   659    90     4     4   540       5
and                    -99     0     0     0     0   660     0     0     0     0       0
property                10     3     8     8    55   661   189     4     4   541       6
are                     10     3     3     3    62   662   174     2     2   542     351
respected               10     3     9     9    68   663   178     4     4   543       2
and,                    10     3     4     3    75   664   154     1     1   544    1283
therefore,             -99     0     0     0     0   665     0     0     0     0       0
where                  -99     0     0     0     0   666     0     0     0     0       0
businesses              10     4    10    10    17   667   186     0     0   545       3
businesses              10     4    10    10    23   667   207     6     6   546       3
can                    -99     0     0     0     0   668     0     0     0     0       0
be                      10     4     2     2    34   669   190     2     2   547     423
allowed                 10     4     7     7    38   670   161     3     3   548       5
to                     -99     0     0     0     0   671     0     0     0     0       0
develop.                10     4     8     7    49   672   187     3     3   549       2
Next,                   10     4     5     4    63   673   188     4     4   550      35
the                    -99     0     0     0     0   674     0     0     0     0       0
basic                   10     4     5     5    70   675   169     1     1   551      10
physical                10     5     8     8     8   676   353     8     8   552       5
infrastructure         -99     0     0     0     0   677     0     0     0     0       0
has                    -99     0     0     0     0   678     0     0     0     0       0
to                     -99     0     0     0     0   679     0     0     0     0       0
work                   -99     0     0     0     0   680     0     0     0     0       0
adequately             -99     0     0     0     0   681     0     0     0     0       0
well.                  -99     0     0     0     0   682     0     0     0     0       0
If                     -99     0     0     0     0   683     0     0     0     0       0
you                    -99     0     0     0     0   684     0     0     0     0       0
have                   -99     0     0     0     0   685     0     0     0     0       0
power                  -99     0     0     0     0   686     0     0     0     0       0
cuts                   -99     0     0     0     0   687     0     0     0     0       0
it                     -99     0     0     0     0   688     0     0     0     0       0
becomes                 11     1     7     7     5   689   146     5     5   554       3
impossible              11     1    10    10    14   690   267     6     6   555      11
impossible              11     1    10    10     8   690   155     0     0   556      11
impossible              11     1    10    10    10   690    92     2     2   558      11
impossible              11     1    10    10    15   690   386     7     7   559      11
to                      11     1     2     2    19   691   150     0     0   560    1597
run                     11     1     3     3    25   692   214     3     3   561      20
the                     11     1     3     3    29   693    59     3     3   562    3511
basic                   11     1     5     5    34   694   193     4     4   563      10
essentials              11     1    10    10    42   695   186     6     6   564       1
of                     -99     0     0     0     0   696     0     0     0     0       0
a                      -99     0     0     0     0   697     0     0     0     0       0
modern                  11     1     6     6    53   698   200     1     1   565      13
economy,                11     1     8     7    61   699   108     2     2   566      17
such                    11     1     4     4    69   700   148     1     1   567      87
as                     -99     0     0     0     0   701     0     0     0     0       0
computers               11     2     9     9     7   702    72     7     7   568       7
and                    -99     0     0     0     0   703     0     0     0     0       0
faxes.                  11     2     6     5    19   704   286     5     5   569       1
Roads                   11     2     5     5    26   705   102     5     5   570       4
have                   -99     0     0     0     0   706     0     0     0     0       0
to                      11     2     2     2    32   707   243     0     0   572    1597
be                      11     2     2     2    37   708   177     2     2   573     423
passable                11     2     8     8    44   709   194     6     6   574       1
in                     -99     0     0     0     0   710     0     0     0     0       0
bad                     11     2     3     3    52   711   272     2     2   575      13
bad                     11     2     3     3    50   711   178     0     0   576      13
weather;                11     2     8     7    60   712   136     6     6   577       4
the                    -99     0     0     0     0   713     0     0     0     0       0
water                   11     2     5     5    69   714   109     2     2   578       6
water                   11     2     5     5    72   714   138     5     5   579       6
has                     11     2     3     3    74   715   203     1     1   580     239
to                     -99     0     0     0     0   716     0     0     0     0       0
be                     -99     0     0     0     0   717     0     0     0     0       0
on;                    -99     0     0     0     0   718     0     0     0     0       0
the                    -99     0     0     0     0   719     0     0     0     0       0
airport                 11     3     7     7    17   720   239     6     6   581       4
has                    -99     0     0     0     0   721     0     0     0     0       0
to                      11     3     2     2    25   722   205     2     2   582    1597
be                     -99     0     0     0     0   723     0     0     0     0       0
functioning;            11     3    12    11    33   724   185     4     4   583       3
functioning;            11     3    12    11    38   724   131     9     9   584       3
flights                 11     3     7     7    46   725   129     4     4   585       1
have                    11     3     4     4    53   726   188     3     3   586     361
to                     -99     0     0     0     0   727     0     0     0     0       0
be                     -99     0     0     0     0   728     0     0     0     0       0
at                      11     3     2     2    61   729   182     0     0   587     269
affordable              11     3    10    10    66   730   128     2     2   588       1
prices;                -99     0     0     0     0   731     0     0     0     0       0
and,                    11     4     4     3     9   732    82     1     1   589    1283
of                     -99     0     0     0     0   733     0     0     0     0       0
course,                 11     4     7     6    19   734   173     3     3   590      32
course,                 11     4     7     6    22   734   132     6     6   591      32
health                 -99     0     0     0     0   735     0     0     0     0       0
care                    11     4     4     4    31   736   202     0     0   592      10
has                     11     4     3     3    36   737   178     0     0   593     239
to                      11     4     2     2    42   738   157     2     2   594    1597
be                     -99     0     0     0     0   739     0     0     0     0       0
adequate                11     4     8     8    50   740   307     4     4   595       4
adequate                11     4     8     8    54   740   138     8     8   596       4
too.                   -99     0     0     0     0   741     0     0     0     0       0
Again,                  11     4     6     5    67   742   216     3     3   597      28
there                   11     4     5     5    72   743   105     1     1   598     189
seems                  -99     0     0     0     0   744     0     0     0     0       0
a                      -99     0     0     0     0   745     0     0     0     0       0
reasonable              11     5    10    10    12   746    51     4     4   557       6
reasonable              11     5    10    10    10   746   195     2     2   599       6
reasonable              11     5    10    10    18   746   370    10    10   601       6
possibility             11     5    11    11    27   747   258     8     8   600       4
possibility             11     5    11    11    29   747   239    10    10   602       4
that                   -99     0     0     0     0   748     0     0     0     0       0
most                    11     5     4     4    37   749   166     1     1   603      93
of                     -99     0     0     0     0   750     0     0     0     0       0
this                    11     5     4     4    45   751   153     1     1   604     293
physical                11     5     8     8    51   752   188     2     2   605       5
infrastructure          11     5    14    14    62   753   272     4     4   606       3
infrastructure          11     5    14    14    66   753   110     8     8   607       3
will                    11     5     4     4    75   754   402     2     2   608     210
be                     -99     0     0     0     0   755     0     0     0     0       0
fixed                  -99     0     0     0     0   756     0     0     0     0       0
to                      12     1     2     2     6   757   330     0     0   610    1597
an                      12     1     2     2     9   758   150     0     0   609     195
acceptable              12     1    10    10    13   759   206     1     1   611       2
acceptable              12     1    10    10    18   759   266     6     6   612       2
level                   12     1     5     5    26   760   204     3     3   613       7
in                     -99     0     0     0     0   761     0     0     0     0       0
the                     12     1     3     3    35   762   143     3     3   614    3511
next                    12     1     4     4    39   763   182     3     3   615      35
five                    12     1     4     4    45   764   178     4     4   616      18
years.                  12     1     6     5    51   765   100     5     5   617     104
There                   12     1     5     5    57   766   169     4     4   618     189
is                     -99     0     0     0     0   767     0     0     0     0       0
also                    12     1     4     4    65   768   188     3     3   619      58
a                      -99     0     0     0     0   769     0     0     0     0       0
reasonable              12     1    10    10    74   770   128     5     5   620       6
possibility             12     2    11    11     5   771   232     5     5   621       4
that                   -99     0     0     0     0   772     0     0     0     0       0
living                  12     2     6     6    17   773   187     0     0   622      10
living                  12     2     6     6    22   773   184     5     5   623      10
conditions              12     2    10    10    30   774   228     6     6   624       7
will                    12     2     4     4    38   775   231     3     3   625     210
be                     -99     0     0     0     0   776     0     0     0     0       0
sufficiently            12     2    12    12    47   777   237     4     4   626       1
sufficiently            12     2    12    12    51   777   170     8     8   627       1
attractive              12     2    10    10    61   778   437     5     5   628       6
to                     -99     0     0     0     0   779     0     0     0     0       0
encourage               12     2     9     9    70   780   166     0     0   629       7
encourage               12     2     9     9    75   780   123     5     5   630       7
skilled                 12     3     7     7     4   781   141     4     4   631       2
people                  12     3     6     6    13   782   170     5     5   632      90
to                     -99     0     0     0     0   783     0     0     0     0       0
return                  12     3     6     6    23   784   243     5     5   634      10
return                  12     3     6     6    23   784    53     5     5   635      10
to                     -99     0     0     0     0   785     0     0     0     0       0
Afghanistan             12     3    11    11    32   786   234     4     4   636       7
to                      12     3     2     2    42   787   187     2     2   637    1597
run                    -99     0     0     0     0   788     0     0     0     0       0
the                     12     3     3     3    47   789   172     0     0   638    3511
infrastructure,         12     3    15    14    56   790   196     5     5   639       3
infrastructure,         12     3    15    14    59   790   150     8     8   640       3
something               12     3     9     9    70   791   195     3     3   641      29
that                   -99     0     0     0     0   792     0     0     0     0       0
is                     -99     0     0     0     0   793     0     0     0     0       0
just                    12     4     4     4     8   794   162     0     0   642      75
as                     -99     0     0     0     0   795     0     0     0     0       0
important               12     4     9     9    22   796   183     6     6   643      20
important               12     4     9     9    23   796   187     7     7   644      20
as                     -99     0     0     0     0   797     0     0     0     0       0
basic                   12     4     5     5    32   798   202     3     3   645      10
reconstruction.         12     4    15    14    40   799   180     5     5   646       3
Next                    12     4     4     4    59   800   210     4     4   647      35
there                   12     4     5     5    64   801    59     4     4   648     189
has                    -99     0     0     0     0   802     0     0     0     0       0
to                      12     4     2     2    70   803   141     0     0   649    1597
be                      12     4     2     2    73   804   107     0     0   650     423
a                      -99     0     0     0     0   805     0     0     0     0       0
functioning             12     5    11    11     6   806   203     6     6   651       3
functioning             12     5    11    11    11   806   183    11    11   655       3
state,                  12     5     6     5    17   807   213     5     5   652      36
state,                  12     5     6     5    13   807    78     1     1   653      36
performing              12     5    10    10    24   808   171     5     5   654       3
performing              12     5    10    10    29   808   148    10    10   656       3
performing              12     5    10    10    27   808   284     8     8   657       3
core                    12     5     4     4    33   809   185     3     3   658       2
services                12     5     8     8    40   810   206     5     5   659      19
and                     12     5     3     3    47   811   221     3     3   660    1283
able                    12     5     4     4    50   812   209     2     2   661      14
able                    12     5     4     4    52   812   294     4     4   663      14
to                     -99     0     0     0     0   813     0     0     0     0       0
collect                 12     5     7     7    60   814   161     4     4   662       2
collect                 12     5     7     7    57   814   137     1     1   664       2
collect                 12     5     7     7    60   814   218     4     4   665       2
collect                 12     5     7     7    62   814   137     6     6   666       2
taxes                   12     5     5     5    68   815   333     4     4   667       6
to                     -99     0     0     0     0   816     0     0     0     0       0
pay                     12     5     3     3    76   817   319     3     3   668      14
for                     12     5     3     3    79   818   212     2     2   669     519
for                     12     5     3     3    77   818   280     0     0   670     519
these.                  13     1     6     5     4   819   154     4     4   671      73
There                   13     1     5     5    12   820   115     5     5   672     189
has                    -99     0     0     0     0   821     0     0     0     0       0
to                     -99     0     0     0     0   822     0     0     0     0       0
be                      13     1     2     2    21   823   139     1     1   673     423
a                      -99     0     0     0     0   824     0     0     0     0       0
functioning             13     1    11    11    32   825   192     7     7   674       3
functioning             13     1    11    11    33   825   278     8     8   677       3
banking                 13     1     7     7    42   826   188     5     5   675       1
system,                 13     1     7     6    51   827    67     6     6   676      16
enabling                13     1     8     8    57   828   221     4     4   678       1
and                    -99     0     0     0     0   829     0     0     0     0       0
encouraging             13     1    11    11    72   830   171     6     6   679       5
savings                -99     0     0     0     0   831     0     0     0     0       0
and                    -99     0     0     0     0   832     0     0     0     0       0
lending                 13     2     7     7    14   833   253     2     2   680       2
in                     -99     0     0     0     0   834     0     0     0     0       0
order                   13     2     5     5    25   835    92     2     2   681      12
to                     -99     0     0     0     0   836     0     0     0     0       0
finance                 13     2     7     7    35   837   172     3     3   683       4
economic                13     2     8     8    43   838    68     3     3   684      25
activity.               13     2     9     8    51   839   118     2     2   686       9
This,                   13     2     5     4    64   840   178     5     5   687     293
too,                    13     2     4     3    68   841    62     3     3   688      56
looks                   13     2     5     5    72   842   194     2     2   689      15
set                     13     2     3     3    77   843    98     1     1   690      26
to                     -99     0     0     0     0   844     0     0     0     0       0
happen.                -99     0     0     0     0   845     0     0     0     0       0
So                     -99     0     0     0     0   846     0     0     0     0       0
it                     -99     0     0     0     0   847     0     0     0     0       0
is                      13     3     2     2    22   848   185     1     1   691     717
possible                13     3     8     8    29   849   190     5     5   692      18
to                     -99     0     0     0     0   850     0     0     0     0       0
be                     -99     0     0     0     0   851     0     0     0     0       0
reasonable              13     3    10    10    41   852    98     2     2   693       6
optimistic              13     3    10    10    56   853   229     6     6   694       5
about                   13     3     5     5    65   854   162     4     4   695     164
these                   13     3     5     5    68   855    53     1     1   696      73
necessary               13     4     9     9     8   856    95     8     8   697       7
but                    -99     0     0     0     0   857     0     0     0     0       0
insufficient            13     4    12    12    19   858   240     5     5   698       3
insufficient            13     4    12    12    23   858   169     9     9   699       3
conditions              13     4    10    10    33   859   220     6     6   700       7
for                     13     4     3     3    39   860    75     1     1   702     519
economic                13     4     8     8    46   861   211     4     4   701      25
economic                13     4     8     8    46   861   129     4     4   703      25
recovery.               13     4     9     8    55   862   204     4     4   704       9
To                     -99     0     0     0     0   863     0     0     0     0       0
a                      -99     0     0     0     0   864     0     0     0     0       0
fair                    13     4     4     4    66   865   174     0     0   705       6
fair                    13     4     4     4    70   865   130     4     4   706       6
extent                  13     4     6     6    75   866   134     4     4   707       2
these                  -99     0     0     0     0   867     0     0     0     0       0
are                    -99     0     0     0     0   868     0     0     0     0       0
problems                13     5     8     8    17   869   196     7     7   708       7
that                   -99     0     0     0     0   870     0     0     0     0       0
money                   13     5     5     5    26   871   171     2     2   709      37
and                    -99     0     0     0     0   872     0     0     0     0       0
technical               13     5     9     9    35   873   149     1     1   710       2
technical               13     5     9     9    39   873   177     5     5   711       2
technical               13     5     9     9    42   873   162     8     8   713       2
help                    13     5     4     4    48   874    80     4     4   712      21
help                    13     5     4     4    48   874   173     4     4   714      21
can                    -99     0     0     0     0   875     0     0     0     0       0
solve.                  13     5     6     5    54   876   209     1     1   715       2
But                    -99     0     0     0     0   877     0     0     0     0       0
ultimately              13     5    10    10    64   878   228     0     0   716       4
ultimately              13     5    10    10    69   878   422     5     5   717       4
whether                 14     1     7     7     3   879   140     3     3   718      37
the                    -99     0     0     0     0   880     0     0     0     0       0
country                 14     1     7     7    15   881   157     3     3   719      32
country                 14     1     7     7    19   881    75     7     7   720      32
is                     -99     0     0     0     0   882     0     0     0     0       0
successful              14     1    10    10    28   883    82     5     5   721      15
successful              14     1    10    10    33   883   172    10    10   722      15
will                   -99     0     0     0     0   884     0     0     0     0       0
turn                    14     1     4     4    41   885   271     2     2   723      17
on                      14     1     2     2    46   886    82     2     2   724     417
other,                  14     1     6     5    52   887   171     5     5   725      78
other,                  14     1     6     5    48   887   313     1     1   728      78
other,                  14     1     6     5    50   887   152     3     3   729      78
other,                  14     1     6     5    52   887    63     5     5   730      78
less                   -99     0     0     0     0   888     0     0     0     0       0
easily                  14     1     6     6    59   889    90     0     0   726       8
easily                  14     1     6     6    60   889   368     1     1   731       8
easily                  14     1     6     6    64   889   172     5     5   732       8
generated               14     1     9     9    71   890   258     5     5   733       6
-                      -99     0     0     0     0   891     0     0     0     0       0
and                    -99     0     0     0     0   892     0     0     0     0       0
less                   -99     0     0     0     0   893     0     0     0     0       0
easily                 -99     0     0     0     0   894     0     0     0     0       0
identified              14     2    10    10    16   895   203     0     0   734       1
identified              14     2    10    10    24   895   284     8     8   735       1
-                      -99     0     0     0     0   896     0     0     0     0       0
qualities.              14     2    10     9    35   897   202     6     6   736       7
These                   14     2     5     5    45   898   196     5     5   737      73
have                   -99     0     0     0     0   899     0     0     0     0       0
to                      14     2     2     2    52   900    86     1     1   738    1597
come                    14     2     4     4    57   901   125     3     3   739      37
from                   -99     0     0     0     0   902     0     0     0     0       0
within.                 14     2     7     6    66   903   194     2     2   740      14
within.                 14     2     7     6    70   903    59     6     6   741      14
On                      14     2     2     2    77   904   106     1     1   742     417
the                    -99     0     0     0     0   905     0     0     0     0       0
face                   -99     0     0     0     0   906     0     0     0     0       0
of                      14     3     2     2    11   907   163     2     2   743    1757
it                     -99     0     0     0     0   908     0     0     0     0       0
the                    -99     0     0     0     0   909     0     0     0     0       0
country                 14     3     7     7    21   910   179     2     2   744      32
seems                   14     3     5     5    27   911   161     0     0   745      30
short                   14     3     5     5    33   912   186     0     0   746      11
short                   14     3     5     5    38   912   180     5     5   747      11
of                     -99     0     0     0     0   913     0     0     0     0       0
things                  14     3     6     6    46   914   197     4     4   748      31
things                  14     3     6     6    47   914   199     5     5   754      31
(opium                  14     3     6     5    55   915   257     6     5   749       1
(opium                  14     3     6     5    54   915   210     5     4   753       1
poppies                 14     3     7     7    60   916   208     4     4   750       1
poppies                 14     3     7     7    63   916    87     7     7   751       1
aside)                  14     3     6     5    68   917   267     4     4   752       2
to                     -99     0     0     0     0   918     0     0     0     0       0
sell                    14     3     4     4    75   919   143     1     1   755       7
to                     -99     0     0     0     0   920     0     0     0     0       0
the                    -99     0     0     0     0   921     0     0     0     0       0
rest                   -99     0     0     0     0   922     0     0     0     0       0
of                     -99     0     0     0     0   923     0     0     0     0       0
the                    -99     0     0     0     0   924     0     0     0     0       0
world.                  14     4     6     5    19   925   150     0     0   756      60
It                     -99     0     0     0     0   926     0     0     0     0       0
will                    14     4     4     4    33   927   188     4     4   757     210
gradually               14     4     9     9    39   928   215     5     5   758       3
have                    14     4     4     4    48   929    69     4     4   759     361
to                     -99     0     0     0     0   930     0     0     0     0       0
find                    14     4     4     4    55   931   205     3     3   760      27
these.                  14     4     6     5    61   932   174     4     4   761      73
There                   14     4     5     5    69   933   162     5     5   762     189
are                    -99     0     0     0     0   934     0     0     0     0       0
some                    14     4     4     4    76   935    96     2     2   763      86
obvious                -99     0     0     0     0   936     0     0     0     0       0
possibilities,          14     5    14    13    17   937   238     9     9   764       2
possibilities,          14     5    14    13    22   937    52    14    14   765       2
for                    -99     0     0     0     0   938     0     0     0     0       0
example                 14     5     7     7    31   939   197     4     4   766      18
ecotourism              14     5    10    10    41   940   236     6     6   767       1
ecotourism              14     5    10    10    44   940   160     9     9   768       1
and                    -99     0     0     0     0   941     0     0     0     0       0
the                     14     5     3     3    53   942   161     3     3   769    3511
export                  14     5     6     6    59   943   231     5     5   770       1
of                      14     5     2     2    61   944   131     0     0   771    1757
traditional             14     5    11    11    69   945   356     5     5   772       8
traditional             14     5    11    11    72   945   176     8     8   773       8
craft                  -99     0     0     0     0   946     0     0     0     0       0
products.              -99     0     0     0     0   947     0     0     0     0       0
The                    -99     0     0     0     0   948     0     0     0     0       0
economy                -99     0     0     0     0   949     0     0     0     0       0
will                   -99     0     0     0     0   950     0     0     0     0       0
be                     -99     0     0     0     0   951     0     0     0     0       0
supported,             -99     0     0     0     0   952     0     0     0     0       0
too,                   -99     0     0     0     0   953     0     0     0     0       0
by                     -99     0     0     0     0   954     0     0     0     0       0
emigrants'             -99     0     0     0     0   955     0     0     0     0       0
remittances            -99     0     0     0     0   956     0     0     0     0       0
and                    -99     0     0     0     0   957     0     0     0     0       0
has,                    15     2     4     3     4   958   190     0     0   774     239
in                      15     2     2     2    10   959   152     1     1   775    1091
the                     15     2     3     3    15   960    86     3     3   776    3511
diaspora,              -99     0     0     0     0   961     0     0     0     0       0
a                       15     2     1     1    27   962   232     1     1   777    1434
body                   -99     0     0     0     0   963     0     0     0     0       0
of                      15     2     2     2    35   964   154     2     2   778    1757
skills                 -99     0     0     0     0   965     0     0     0     0       0
and                     15     2     3     3    43   966   220     0     0   779    1283
contacts                15     2     8     8    51   967   179     4     4   780       2
that                    15     2     4     4    60   968   211     4     4   781     871
that                    15     2     4     4    57   968   272     1     1   784     871
that                    15     2     4     4    60   968   246     4     4   785     871
could                   15     2     5     5    62   969   140     1     1   782      84
be                     -99     0     0     0     0   970     0     0     0     0       0
of                      15     2     2     2    71   971   166     1     1   783    1757
of                      15     2     2     2    71   971   228     1     1   786    1757
enormous               -99     0     0     0     0   972     0     0     0     0       0
help                   -99     0     0     0     0   973     0     0     0     0       0
in                     -99     0     0     0     0   974     0     0     0     0       0
the                    -99     0     0     0     0   975     0     0     0     0       0
future.                -99     0     0     0     0   976     0     0     0     0       0
But                    -99     0     0     0     0   977     0     0     0     0       0
all                    -99     0     0     0     0   978     0     0     0     0       0
