WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
failed                  10     5     6     6    36   624   138     4     4    -8       5
to                      10     5     2     2    41   625   196     2     2    -5    1597
to                      10     5     2     2    39   625   223     0     0     2    1597
report                  10     5     6     6    46   626    96     4     4    -7       7
training.               10     5     9     8    58   628   185     5     5   -12      15
for                     10     5     3     3    52   627   420     3     3     6     519
Beckham                 10     5     7     7    69   629   356     6     6   -17       6
his                     10     5     3     3    76   631   396     0     0    -7     161
*Off-screen             10   -99     3     3   -99   -99   309   -99   -99   -99     -99
his                     10     5     3     3    79   631    21     3     3   -99     161
baby                    11     1     4     4     4   632   240     4     4     0       5
was                     11     1     3     3    10   634    75     1     1    -6     383
*Blink                  11   -99     3     3   -99   -99    51   -99   -99   -99     -99
ill,                    11     1     4     3    17   635   206     4     4   -99       2
that                    11     1     4     4    23   637   185     1     1    -6     871
he                      11     1     2     2    29   638    82     2     2    -6     265
needed                  11     1     6     6    34   639   180     4     4    -5       9
at                      11     1     2     2    44   642   221     1     1   -10     269
be                      11     1     2     2    42   641   202     2     2     2     423
with                    11     1     4     4    51   644   256     0     0    -9     393
him.                    11     1     4     3    57   645    63     1     1    -6      49
him.                    11     1     4     3    59   645   243     3     3    -2      49
Fair                    11     1     4     4    61   646   106     0     0    -2       6
enough.                 11     1     7     6    67   647   187     1     1    -6      32
enough.                 11     1     7     6    73   647   146     7     7    -6      32
Ferguson                11     2     8     8    10   650    91     5     5   -99      21
that                    11     2     4     4    25   652   171     0     0   -15     871
discovered              11     2    10    10    21   651   207     7     7     4       5
Beckham's               11     2     9     9    36   653   284     6     6   -15       1
wife                    11     2     4     4    43   654    91     3     3    -7       3
was                     11     2     3     3    55   656   243     1     1   -12     383
was                     11     2     3     3    56   656    59     2     2    -1     383
was                     11     2     3     3    55   656   102     1     1     1     383
shopping                11     2     8     8    64   658   194     2     2    -9       5
shopping                11     2     8     8    70   658   205     8     8    -6       5
hit                     11     3     3     3    11   663   226     2     2   -99       8
he                      11     3     2     2     7   662    82     1     1     4     265
roof.                   11     3     5     4    22   665   105     5     5   -15       3
According               11     3     9     9    32   666   105     5     5   -10      14
According               11     3     9     9    31   666   270     4     4     1      14
someone                 11     3     7     7    43   668   193     3     3   -12      13
knows                   11     3     5     5    54   670   198     2     2   -11       8
him                     11     3     3     3    61   671   194     3     3    -7      49
him                     11     3     3     3    59   671   165     1     1     2      49
the                     11     3     3     3    68   673   169     0     0    -9    3511
publicity               11     4     9     9     4   674   186     4     4   -99       8
machine                 11     4     7     7    16   675   101     6     6   -12       1
him.                    11     5     4     3    17   686   137     3     3   -99      49
publicity               11     4     9     9     8   674   104     8     8   -99       8
surrounds               11     4     9     9    26   677   158     3     3   -18       2
that                    11     4     4     4    21   676    77     3     3     5     871
his                     11     5     3     3    29   689    79     2     2   -99     161
Beckham                 11     5     7     7    40   691   133     1     1   -11       6
Beckhams                11     4     8     8    40   679   126     3     3   -99       1
the                     11     4     3     3    36   678   226     3     3     4    3511
surrounds               11     4     9     9    30   677   151     7     7     6       2
always                  11     4     6     6    51   681   211     1     1   -21      26
has                     11     4     3     3    49   680   112     3     3     2     239
intensely               11     4     9     9    64   683   192     2     2   -15       1
been                    11     4     4     4    60   682   222     3     3     4     178
to                      11     5     2     2    13   685    69     2     2   -99    1597
Now,                    11     5     4     3    21   687   162     2     2    -8     107
him.                    11     5     4     3    16   686   178     2     2     5      49
him.                    11     5     4     3    14   686   195     0     0     2      49
irritating              11     5    10    10     8   684   286     8     8     6       2
irritating              11     5    10    10     4   684   244     4     4     4       2
by                      11     5     2     2    26   688   193     2     2   -22     252
Now,                    11     5     4     3    22   687    76     3     3     4     107
his                     11     5     3     3    28   689    79     1     1    -6     161
lights,                 11     5     7     6    33   690   303     2     2    -5       3
his                     11     5     3     3    30   689   249     3     3     3     161
Beckham                 11     5     7     7    42   691   123     3     3   -12       6
was                     11     5     3     3    49   692   164     2     2    -7     383
letting                 11     5     7     7    54   693   227     3     3    -5       1
side                    11     5     4     4    66   695   184     3     3   -12      12
the                     11     5     3     3    62   694   240     3     3     4    3511
down,                   11     5     5     4    71   696   170     3     3    -9      38
in                      11     5     2     2    78   698   212     0     0    -7    1091
in                      11     5     2     2    78   698    84     0     0     0    1091
Ferguson's              12     1    10    10     5   699   229     5     5     0     -99
book                    12     1     4     4    14   700   209     3     3    -9      33
is                      12     1     2     2    23   702    91     1     1    -9     717
*Blink                  12   -99     2     2   -99   -99    58   -99   -99   -99     -99
greater                 12     1     7     7    31   704   243     3     3   -99       7
greater                 12     1     7     7    31   704    90     3     3     0       7
sin.                    12     1     4     3    39   705   330     3     3    -8       4
For                     12     1     3     3    44   706   111     3     3    -5     519
next                    12     1     4     4    49   708   243     0     0    -5      35
For                     12     1     3     3    43   706    99     2     2     6     519
match                   12     1     5     5    57   709   207     3     3   -14       5
match                   12     1     5     5    54   709   180     0     0     3       5
next                    12     1     4     4    51   708   194     2     2     3      35
Beckham                 12     1     7     7    60   710   243     0     0    -9       6
was                     12     1     3     3    69   711   198     1     1    -9     383
Beckham                 12     1     7     7    67   710   181     7     7     2       6
out                     12     2     3     3     2   713    81     2     2   -99     113
team.                   12     2     5     4    14   716   104     3     3   -12      12
of                      12     2     2     2     5   714    79     1     1     9    1757
wasn't                  12     2     6     6    24   718   161     4     4   -19     -99
wasn't                  12     2     6     6    20   718   178     0     0     4     -99
substitute.             12     2    11    10    35   721   202     1     1   -15       2
even                    12     2     4     4    30   719   256     3     3     5      84
substitute.             12     2    11    10    40   721   245     6     6   -10       2
seemed                  12     2     6     6    50   723    87     1     1   -10      11
unthinkable             12     2    11    11    57   724   243     1     1    -7       1
unthinkable             12     2    11    11    58   724   261     2     2    -1       1
to                      12     2     2     2    70   725   164     2     2   -12    1597
put                     12     3     3     3    15   730   229     2     2   -99      26
personal                12     3     8     8    24   732   257     5     5    -9       4
put                     12     3     3     3    15   730    70     2     2     9      26
squabble,               12     3     9     8    33   733    67     5     5   -18       1
squabble,               12     3     9     8    30   733   243     2     2     3       1
some                    12     3     4     4    42   735   208     1     1   -12      86
some                    12     3     4     4    45   735   187     4     4    -3      86
saw                     12     3     3     3    49   736   166     3     3    -4      16
before                  12     3     6     6    54   738   182     0     0    -5      50
before                  12     3     6     6    59   738    88     5     5    -5      50
interests               12     3     9     9    68   740   247     3     3    -9       6
interests               12     3     9     9    74   740   123     9     9    -6       6
-                       12     5     1     1    18   759   153     0     0   -99     -99
Ferguson                12     4     8     8    17   745   114     3     3   -99      21
done                    12     4     4     4    29   747   238     2     2   -12      25
had                     12     4     3     3    26   746   278     3     3     3     130
But                     12     4     3     3    13   744   222     3     3    13     325
done                    12     4     4     4    31   747   255     4     4   -18      25
had                     12     4     3     3    26   746   118     3     3     5     130
touchy-feeliness        12     5    16    16    47   763    96     3     3   -99     -99
incident                12     4     8     8    53   751   160     4     4   -99       3
incident                12     4     8     8    53   751   118     4     4     0       3
really                  12     4     6     6    63   752   294     5     5   -10      34
really                  12     4     6     6    61   752    63     3     3     2      34
betrayed                12     4     8     8    70   753   214     5     5    -9       2
betrayed                12     4     8     8    68   753   128     3     3     2       2
was                     12     4     3     3    76   754   240     2     2    -8     383
clash                   12     5     5     5     2   756   176     2     2   -99       2
cultures                12     5     8     8    14   758   207     5     5   -12       1
21st-century,           12     5    13    12    25   761   173     3     3   -11     -99
21st-century,           12     5    13    12    30   761   207     8     8    -5     -99
new-man                 12     5     7     7    42   762   162     6     6   -12     -99
new-man                 12     5     7     7    37   762   270     1     1     5     -99
touchy-feeliness        12     5    16    16    48   763   270     4     4   -11     -99
touchy-feeliness        12     5    16    16    56   763   373    12    12    -8     -99
one                     12     5     3     3    69   766    52     1     1   -13     176
the                     12     5     3     3    67   765    99     3     3     2    3511
one                     12     5     3     3    68   766    81     0     0    -1     176
hand,                   12     5     5     4    74   767   251     2     2    -6      15
hand,                   12     5     5     4    75   767    56     3     3    -1      15
and                     13     1     3     3     3   768   240     3     3     0    1283
the                     13     1     3     3    10   770   188     3     3    -7    3511
the                     13     1     3     3     7   770    79     0     0     3    3511
other,                  13     1     6     5    17   771    90     6     6   -10      78
hard,                   13     1     5     4    25   773   252     3     3    -8       9
man's                   13     1     5     5    31   774    73     3     3    -6     -99
man's                   13     1     5     5    33   774    58     5     5    -2     -99
*Blink                  13   -99     5     5   -99   -99    77   -99   -99   -99     -99
hard,                   13     1     5     4    23   773   222     1     1   -99       9
world                   13     1     5     5    34   775   202     0     0   -11      60
world                   13     1     5     5    39   775   171     5     5    -5      60
shaped                  13     1     6     6    48   777   188     3     3    -9       6
that                    13     1     4     4    43   776    84     3     3     5     871
*Blink                  13   -99     4     4   -99   -99    53   -99   -99   -99     -99
shaped                  13     1     6     6    50   777   231     5     5   -99       6
Ferguson,               13     1     9     8    58   778   189     6     6    -8      21
growing                 13     1     7     7    65   779   398     3     3    -7       9
up                      13     1     2     2    71   780   188     1     1    -6     135
among                   13     1     5     5    75   781    99     2     2    -4      14
working                 13     2     7     7    16   784   258     3     3   -99      22
in                      13     2     2     2    28   786    78     1     1   -12    1091
class                   13     2     5     5    26   785   140     5     5     2      12
1950s.                  13     2     6     5    38   788    63     4     4   -12       5
1950s.                  13     2     6     5    38   788   264     4     4     0       5
certainly               13     2     9     9    47   790   196     3     3    -9      21
certainly               13     2     9     9    44   790    51     0     0     3      21
wasn't                  13     2     6     6    54   791   240     0     0   -10     -99
one                     13     2     3     3    61   792   223     0     0    -7     176
which                   13     2     5     5    68   794   270     0     0    -7     152
wives                   13     2     5     5    74   795   145     0     0    -6       2
the                     13     3     3     3     5   797    63     0     0   -99    3511
previously              13     5    10    10    17   829    53     2     2   -99       4
their                   13     3     5     5    27   801   176     0     0   -99     225
their                   13     3     5     5    29   801   133     2     2    -2     225
in                      13     3     2     2    24   800   109     0     0     5    1091
husband's               13     3     9     9    39   802   138     6     6   -15     -99
which                   13     3     5     5    53   804   211     3     3   -14     152
ironic                  13     3     6     6    61   806   340     2     2    -8       2
is                      13     3     2     2    57   805   212     1     1     4     717
the                     13     3     3     3    72   808   190     3     3   -15    3511
in                      13     3     2     2    68   807   180     2     2     4    1091
ironic                  13     3     6     6    65   806    60     6     6     3       2
behind                  13     4     6     6    15   813   105     3     3   -99      16
previously              13     5    10    10    23   829   137     8     8   -99       4
week's                  13     4     6     6    28   815   170     4     4   -99      15
that,                   13     4     5     4    36   817   169     0     0    -8     871
news                    13     4     4     4    33   816   112     2     2     3      13
behind                  13     4     6     6    14   813   269     2     2    19      16
lay                     13     4     3     3    10   812    65     2     2     4       5
far                     13     4     3     3    42   818   217     0     0   -32      39
retiring                13     4     8     8    54   820   238     3     3   -12       1
from                    13     4     4     4    49   819   144     3     3     5     248
end                     13     4     3     3    67   823   103     0     0   -18      32
remain                  13     5     6     6    58   834    80     2     2   -99       9
of                      13     4     2     2    73   824   127     2     2   -99    1757
as                      13     5     2     2    10   827   227     2     2   -99     422
previously              13     5    10    10    19   829   238     4     4    -9       4
had                     13     5     3     3    12   828   241     1     1     7     130
announced,              13     5    10     9    36   831   132     5     5   -24       6
previously              13     5    10    10    21   829    62     6     6    15       4
previously              13     5    10    10    25   829   117    10    10    -4       4
Ferguson                13     5     8     8    44   832   150     2     2   -19      21
Ferguson                13     5     8     8    45   832    98     3     3    -1      21
will                    13     5     4     4    53   833   185     2     2    -8     210
remain                  13     5     6     6    60   834   292     4     4    -7       9
Old                     13     5     3     3    69   836   210     3     3    -9      18
at                      13     5     2     2    65   835   209     2     2     4     269
Trafford                13     5     8     8    75   837   104     5     5   -10       1
Trafford                13     5     8     8    74   837    43     4     4     1       1
another                 14     1     7     7     5   839   172     1     1     0      33
another                 14     1     7     7    11   839   157     7     7    -6      33
years.                  14     1     6     5    18   841   109     0     0    -7     104
Though                  14     1     6     6    31   842   104     6     6   -13      37
*Blink                  14   -99     6     6   -99   -99    58   -99   -99   -99     -99
Though                  14     1     6     6    31   842   184     6     6   -99      37
great                   14     1     5     5    38   844   154     3     3    -7      31
great                   14     1     5     5    35   844   255     0     0     3      31
lover                   14     1     5     5    45   845   232     4     4   -10       1
the                     14     1     3     3    53   847   210     3     3    -8    3511
the                     14     1     3     3    50   847   203     0     0     3    3511
Ferguson's              14     1    10    10    65   849    74     5     5   -15     -99
Ferguson's              14     1    10    10    67   849   222     7     7    -2     -99
knew                    14     2     4     4     6   852   318     0     0   -99       7
what                    14     2     4     4    11   853   217     0     0    -5     125
meant                   14     2     5     5    19   855   179     0     0    -8       8
what                    14     2     4     4    15   853   119     4     4     4     125
him,                    14     2     4     3    29   857    72     1     1   -14      49
to                      14     2     2     2    25   856   200     0     0     4    1597
could                   14     2     5     5    42   859   179     5     5   -17      84
could                   14     2     5     5    39   859   191     2     2     3      84
still                   14     2     5     5    46   860    80     3     3    -7      52
*Blink                  14   -99     5     5   -99   -99    69   -99   -99   -99     -99
mean,                   14     2     5     4    51   861   243     2     2   -99      17
she                     14     2     3     3    59   863   245     0     0    -8      91
she                     14     2     3     3    62   863   120     3     3    -3      91
perhaps                 14     2     7     7    67   864   161     4     4    -5      30
didn't                  14     2     6     6    73   865   123     2     2    -6     -99
relish                  14     3     6     6     6   866   107     6     6   -99       1
prospect                14     3     8     8    18   868   271     7     7   -12       5
having                  14     3     6     6    28   870    89     5     5   -10      17
this                    14     3     4     4    30   871    51     0     0    -2     293
great,                  14     3     6     5    39   872   119     4     4    -9      31
having                  14     3     6     6    27   870   249     4     4    12      17
brooding                14     3     8     8    43   873   268     1     1   -16       1
great,                  14     3     6     5    39   872   215     4     4     4      31
this                    14     3     4     4    33   871   149     3     3     6     293
brooding                14     3     8     8    46   873   257     4     4   -13       1
figure                  14     3     6     6    56   874   113     5     5   -10       6
about                   14     3     5     5    61   875    70     3     3    -5     164
about                   14     3     5     5    60   875    51     2     2     1     164
house                   14     3     5     5    68   877   217     0     0    -8      26
with                    14     3     4     4    75   878   146     1     1    -7     393
outlet                  14     4     6     6     4   880   183     1     1   -99       2
no                      14     4     2     2     2   879    86     2     2     2     117
footballing             14     4    11    11    22   883   274     4     4   -20       3
his                     14     4     3     3    14   882   101     0     0     8     161
European                14     5     8     8    33   896    84     6     6   -99      27
energies.               14     4     9     8    33   884   197     3     3   -99       1
energies.               14     4     9     8    33   884    91     3     3     0       1
matter                  14     4     6     6    49   886   196     2     2   -16       9
No                      14     4     2     2    46   885   227     2     2     3     117
matter                  14     4     6     6    52   886   177     5     5    -6       9
he                      14     4     2     2    61   888   164     2     2    -9     265
that                    14     4     4     4    56   887    55     2     2     5     871
achieved                14     4     8     8    68   890   181     2     2   -12       3
United                  14     5     6     6    17   893   133     3     3   -99      16
at                      14     5     2     2    11   892   208     0     0     6     269
European                14     5     8     8    28   896   266     1     1   -17      27
Cup,                    14     5     4     3    38   897   111     2     2   -10       9
seven                   14     5     5     5    41   898   100     0     0    -3      13
Premier                 14     5     7     7    49   899   236     2     2    -8       3
seven                   14     5     5     5    43   898   114     2     2     6      13
League                  14     5     6     6    60   900   173     5     5   -17       5
titles,                 14     5     7     6    65   901   202     3     3    -5       4
four                    14     5     4     4    71   902   251     1     1    -6      27
FA                      14     5     2     2    76   903   429     1     1    -5       4
Cups                    15     1     4     4     3   904   220     3     3     0       4
League                  15     1     6     6    13   907    85     0     0   -10       5
League                  15     1     6     6    14   907   216     1     1    -1       5
-                       15     1     1     1    24   909    93     0     0   -10     -99
Ferguson,               15     5     9     8    34   965    73     9     9   -99      21
*Blink                  15   -99     9     8   -99   -99    57   -99   -99   -99     -99
that                    15     1     4     4    32   911   181     3     3   -99     871
turned                  15     1     6     6    37   913   180     0     0    -5       5
turned                  15     1     6     6    42   913   123     5     5    -5       5
at                      15     1     2     2    47   915   186     0     0    -5     269
60                      15     1     2     2    46   914    95     2     2     1     -99
of                      15     1     2     2    59   918   243     1     1   -13    1757
end                     15     1     3     3    55   917   210     1     1     4      32
2001.                   15     1     5     4    64   919   154     3     3    -9     -99
Cathy                   15     1     5     5    68   920   167     1     1    -4       3
*Blink                  15   -99     5     5   -99   -99    57   -99   -99   -99     -99
see                     15     2     3     3    17   923   243     2     2   -99      41
that                    15     2     4     4    22   924   181     3     3    -5     871
that                    15     2     4     4    19   924   260     0     0     3     871
there                   15     2     5     5    25   925   211     1     1    -6     189
there                   15     2     5     5    29   925    77     5     5    -4     189
Ferguson,               15     5     9     8    33   965    51     8     8   -99      21
*Blink                  15   -99     9     8   -99   -99    89   -99   -99   -99     -99
plenty                  15     2     6     6    36   927   119     2     2   -99       7
was                     15     2     3     3    33   926   108     3     3     3     383
in                      15     2     2     2    48   929   177     2     2   -15    1091
left                    15     2     4     4    45   928   206     4     4     3      20
him,                    15     2     4     3    51   930   234     2     2    -6      49
her                     15     2     3     3    61   932   186     3     3   -10     107
her                     15     2     3     3    59   932   194     1     1     2     107
intervention            15     2    12    12    67   933   222     5     5    -8       3
was                     15     2     3     3    75   934   159     0     0    -8     383
carry                   15     3     5     5    17   938   111     0     0   -99       6
not                     15     3     3     3    15   937    69     2     2     2     277
carry                   15     3     5     5    17   938   168     0     0    -2       6
on?                     15     3     3     2    24   939   240     1     1    -7     417
'As                     15     3     3     2    27   940   190     0    -1    -3     422
Cathy                   15     3     5     5    34   941   210     3     3    -7       3
Cathy                   15     3     5     5    31   941   195     0     0     3       3
says,                   15     3     5     4    41   942    87     4     4   -10      47
'retire                 15     3     7     7    46   943    54     3     3    -5       2
when                    15     3     4     4    55   944   182     4     4    -9     144
when                    15     3     4     4    54   944   289     3     3     1     144
feel                    15     3     4     4    63   946   214     3     3    -9      23
you                     15     3     3     3    56   945   278     0     0     7     179
tired','                15     3     8     6    66   947   396     1     1   -10       1
important               15     5     9     9    18   963   130     6     6   -99      20
week.                   15     4     5     4    20   951   202     1     1   -99      42
last                    15     4     4     4    16   950   174     2     2     4      73
said                    15     4     4     4    12   949    74     3     3     4      53
Ferguson,               15     5     9     8    28   965   151     3     3   -99      21
feel                    15     4     4     4    34   954   200     2     2   -99      23
strong,                 15     4     7     6    40   955   223     3     3    -6       9
young,                  15     4     6     5    49   956   288     4     4    -9      43
fit.'                   15     4     5     3    56   958   254     0     0    -7       2
fit.'                   15     4     5     3    58   958   110     2     2    -2       2
Family                  15     4     6     6    68   959    85     2     2   -10      14
wider                   15     5     5     5    70   972   106     4     4   -99       8
Family                  15     4     6     6    72   959   220     6     6   -99      14
always                  15     5     6     6     4   961   136     4     4   -99      26
important               15     5     9     9    17   963   348     5     5   -13      20
Ferguson,               15     5     9     8    29   965   173     4     4   -12      21
and                     15     5     3     3    37   966   140     2     2    -8    1283
so,                     15     5     3     2    40   967   124     1     1    -3     154
so,                     15     5     3     2    42   967   203     3     3    -2     154
extension,              15     5    10     9    48   969   168     2     2    -6       2
have                    15     5     4     4    59   970   276     2     2   -11     361
wider                   15     5     5     5    67   972   236     1     1    -8       8
have                    15     5     4     4    59   970   161     2     2     8     361
roots                   15     5     5     5    75   973   375     3     3   -16       1
of                      15     5     2     2    79   974   215     1     1    -4    1757
of                      15     5     2     2    78   974    73     0     0     1    1757
his                     16     1     3     3     2   975   160     2     2     0     161
upbringing.             16     1    11    10    10   976   188     6     6    -8       2
*Blink                  16   -99    11    10   -99   -99    58   -99   -99   -99     -99
case,                   16     1     5     4    27   979   217     4     4   -99      26
case,                   16     1     5     4    23   979   163     0     0     4      26
was                     16     1     3     3    37   981   166     3     3   -14     383
was                     16     1     3     3    34   981   180     0     0     3     383
Govan,                  16     1     6     5    43   982   196     5     5    -9       1
Govan,                  16     1     6     5    42   982   273     4     4     1       1
was                     16     1     3     3    34   981   260     0     0     8     383
Clydeside               16     1     9     9    54   984   108     5     5   -20       1
Clydeside               16     1     9     9    49   984   157     0     0     5       1
the                     16     1     3     3    47   983    58     2     2     2    3511
the                     16     1     3     3    48   983   116     3     3    -1    3511
district                16     1     8     8    61   985   154     2     2   -13       1
district                16     1     8     8    61   985   211     2     2     0       1
on                      16     1     2     2    69   986   212     1     1    -8     417
south-western           16     2    13    13     5   988    73     5     5   -99     -99
*Blink                  16   -99    13    13   -99   -99    99   -99   -99   -99     -99
edge                    16     2     4     4    15   989    90     1     1   -99       3
Glasgow,                16     2     8     7    23   991   114     1     1    -8       3
of                      16     2     2     2    19   990   329     0     0     4    1757
Glasgow,                16     2     8     7    29   991    62     7     7   -10       3
professional            16     5    12    12    30  1035    62     5     5   -99       6
*Blink                  16   -99    12    12   -99   -99    53   -99   -99   -99     -99
Glasgow,                16     2     8     7    30   991   189     8     8   -99       3
his                     16     2     3     3    37   993   174     0     0    -7     161
where                   16     2     5     5    35   992   329     4     4     2      58
Alex                    16     2     4     4    52   995   258     3     3   -17       3
snr,                    16     2     4     3    56   996   275     2     2    -4       1
not                     16     5     3     3    53  1038    60     2     2   -99     277
was                     16     2     3     3    60   997   305     1     1   -99     383
one                     16     2     3     3    64   998   188     1     1    -4     176
100,000                 16     2     7     6    70  1000   107     0     0    -6     -99
was                     16     5     3     3    69  1042   163     0     0   -99     383
100,000                 16     2     7     6    76  1000    70     6     6   -99     -99
built                   16     3     5     5    16  1005   187     5     5   -99       7
ships.                  16     3     6     5    23  1006   109     6     6    -7       2
professional            16     5    12    12    29  1035    70     4     4   -99       6
sense                   16     3     5     5    31  1008   187     3     3   -99      14
community               16     3     9     9    42  1010   260     5     5   -11      10
sense                   16     3     5     5    30  1008    87     2     2    12      14
which                   16     3     5     5    52  1012   206     2     2   -22     152
Ferguson                16     3     8     8    59  1013   102     3     3    -7      21
grew                    16     3     4     4    66  1014   244     1     1    -7       2
up                      16     3     2     2    72  1015   162     2     2    -6     135
a                       16     4     1     1    18  1020   203     1     1   -99    1434
young                   16     4     5     5    23  1021    55     4     4    -5      43
professional            16     5    12    12    27  1035    67     2     2   -99       6
professional            16     5    12    12    31  1035    75     6     6    -4       6
toolmaker               16     4     9     9    28  1022   280     3     3   -99       1
Glasgow                 16     4     7     7    44  1025   229     4     4   -16       3
a                       16     4     1     1    38  1024   187     0     0     6    1434
he                      16     4     2     2    59  1027   109     2     2   -21     265
soon                    16     4     4     4    65  1029   168     1     1    -6       8
involved                16     4     8     8    72  1030   296     3     3    -7      10
involved                16     4     8     8    77  1030   190     8     8    -5      10
union.                  16     5     6     5     6  1033   235     2     2   -99      13
Full-time               16     5     9     9    20  1034   203     5     5   -14     -99
Full-time               16     5     9     9    18  1034   242     3     3     2     -99
Full-time               16     5     9     9    24  1034   247     9     9    -6     -99
professional            16     5    12    12    31  1035   166     6     6    -7       6
football                16     5     8     8    43  1036   185     5     5   -12       6
football                16     5     8     8    46  1036    72     8     8    -3       6
did                     16     5     3     3    49  1037   220     2     2    -3      43
come                    16     5     4     4    57  1039   219     2     2    -8      37
until                   16     5     5     5    62  1040   222     2     2    -5      23
was                     16     5     3     3    72  1042   205     3     3   -10     383
was                     16     5     3     3    69  1042   231     0     0     3     383
he                      16     5     2     2    68  1041    61     2     2     1     265
when                    17     1     4     4     2  1044   250     2     2     0     144
joined                  17     1     6     6    10  1046   222     2     2    -8       3
Dunfermline.            17     1    12    11    19  1047    75     4     4    -9       1
Dunfermline.            17     1    12    11    27  1047   236    12    12    -8       1
Spells                  17     1     6     6    33  1048   190     5     5    -6       1
Spells                  17     1     6     6    32  1048    74     4     4     1       1
three                   17     1     5     5    39  1050   202     1     1    -7      28
other                   17     1     5     5    46  1051   205     2     2    -7      78
followed.               17     1     9     8    56  1053   157     0     0   -10       9
*Blink                  17   -99     9     8   -99   -99    84   -99   -99   -99     -99
clubs                   17     1     5     5    52  1052   225     2     2   -99       1
followed.               17     1     9     8    65  1053   152     9     9   -13       9
ran                     17     1     3     3    72  1055   154     3     3    -7       2
pub                     17     1     3     3    75  1057    82     0     0    -3       2
Glasgow                 17     2     7     7     8  1059   166     5     5   -99       3
before                  17     2     6     6    15  1060   228     4     4    -7      50
up                      17     2     2     2    25  1062   141     0     0   -10     135
taking                  17     2     6     6    24  1061   101     6     6     1      11
taking                  17     2     6     6    23  1061    52     5     5     1      11
taking                  17     2     6     6    22  1061   115     4     4     1      11
taking                  17     2     6     6    21  1061   109     3     3     1      11
Mirren.                 17     2     7     6    67  1069   139     6     6   -46       1
But                     17     2     3     3    71  1070   160     2     2    -4     325
managerial              17     2    10    10    39  1065   211     1     1    32       1
first                   17     2     5     5    33  1064   117     1     1     6      87
managerial              17     2    10    10    45  1065    93     7     7   -12       1
post,                   17     2     5     4    52  1066   254     3     3    -7       6
St                      17     2     2     2    60  1068   272     2     2    -8       4
St                      17     2     2     2    58  1068    58     0     0     2       4
Mirren.                 17     2     7     6    63  1069   231     2     2    -5       1
But                     17     2     3     3    71  1070   284     2     2    -8     325
was                     17     2     3     3    77  1072   120     1     1    -6     383
manager                 17     3     7     7     9  1075   200     2     2   -99      12
Aberdeen,               17     3     9     8    21  1077    78     3     3   -12       1
*Blink                  17   -99     9     8   -99   -99    64   -99   -99   -99     -99
Aberdeen,               17     3     9     8    19  1077   198     1     1   -99       1
1978                    17     3     4     4    33  1079   182     0     0   -14     -99
from                    17     3     4     4    30  1078   160     2     2     3     248
1986,                   17     3     5     4    44  1081   419     3     3   -14     -99
Ferguson                17     3     8     8    53  1083   228     1     1    -9      21
that                    17     3     4     4    50  1082   139     3     3     3     871
made                    17     3     4     4    64  1084    84     3     3   -14      40
down.                   17     5     5     4    69  1111    79     2     2   -99      38
down.                   17     5     5     4    70  1111    80     3     3    -1      38
hold                    17     4     4     4    17  1089   153     4     4   -99       5
hold                    17     4     4     4    15  1089    68     2     2     2       5
*Off-screen             17   -99     4     4   -99   -99   123   -99   -99   -99     -99
over                    17     4     4     4    21  1090    82     3     3   -99      76
football                17     4     8     8    37  1092   154     5     5   -16       6
football                17     4     8     8    35  1092   103     3     3     2       6
enjoyed                 17     4     7     7    45  1093   279     4     4   -10       2
Rangers                 17     4     7     7    55  1095    91     3     3   -10       1
Celtic,                 17     4     7     6    67  1097   112     3     3   -12       2
enjoyed                 17     4     7     7    42  1093   164     1     1    25       2
enjoyed                 17     4     7     7    45  1093   233     4     4    -3       2
Rangers                 17     4     7     7    57  1095   219     5     5   -12       1
Celtic,                 17     4     7     6    69  1097   168     5     5   -12       2
before                  17     4     6     6    75  1098   180     3     3    -6      50
Manchester.             17     5    11    10    15  1101   200     5     5   -99       5
Manchester.             17     5    11    10    10  1101    66     0     0     5       5
United                  17     5     6     6    30  1102   132     4     4   -20      16
a                       17     5     1     1    37  1104   156     0     0    -7    1434
United                  17     5     6     6    29  1102   221     3     3     8      16
a                       17     5     1     1    37  1104   205     0     0    -8    1434
club                    17     5     4     4    43  1105   185     4     4    -6       5
which                   17     5     5     5    52  1107   162     5     5    -9     152
which                   17     5     5     5    49  1107   215     2     2     3     152
past                    17     5     4     4    60  1109   547     3     3   -11      27
bore                    17     5     4     4    66  1110   265     4     4    -6       3
down.                   17     5     5     4    67  1111   143     0     0    -1      38
bore                    17     5     4     4    63  1110   169     1     1     4       3
past                    17     5     4     4    58  1109   151     1     1     5      27
the                     17     5     3     3    53  1108   151     0     0     5    3511
With                    17     5     4     4    76  1112   314     3     3   -23     393
both                    18     1     4     4     3  1113   218     3     3     0      25
